,listing_id,museum_rating
23607,16066852,3.0
23608,16067416,2.7
23609,16067542,3.3
23610,16067816,3.15
23611,16068067,2.8
23612,16068281,1.85
23613,16068953,2.6
23614,16069120,2.4
23615,16069784,2.8
23616,16069925,3.2
23617,16071145,2.3
23618,16071234,2.6
23619,16071284,2.4
23620,16071295,3.3
23621,16071397,2.1
23622,16072214,3.25
23623,16072472,2.55
23624,16078346,1.8
23625,16078766,1.7857142857142858
23626,16078776,2.0
23627,16080436,2.75
23628,16081021,2.05
23629,16081134,2.75
23630,16081163,2.8
23631,16081566,2.2
23632,16082515,2.75
23633,16082645,2.8
23634,16082711,3.5
23635,16082923,2.6666666666666665
23636,16083168,3.0
23637,16083752,1.9
23638,16083859,2.65
23639,16084355,2.6
23640,16084875,2.3
23641,16085004,2.5
23642,16085058,1.8
23643,16085088,3.05
23644,16085206,2.55
23645,16085227,2.65
23646,16085436,2.75
23647,16085546,2.45
23648,16085817,2.95
23649,16086039,3.0
23650,16086320,2.95
23651,16086336,2.3
23652,16086382,2.3
23653,16086796,2.3
23654,16086891,2.95
23655,16086949,2.55
23656,16087737,3.5
23657,16088523,2.9
23658,16093793,3.15
23659,16095062,2.2
23660,16095115,1.9
23661,16095512,3.0
23662,16096372,2.6
23663,16096849,3.25
23664,16097336,3.3
23665,16097690,3.3
23666,16097822,3.5
23667,16098020,2.5
23668,16098175,3.3
23669,16098984,2.4
23670,16099007,2.3
23671,16099666,2.7
23672,16100652,3.1
23673,16101054,2.65
23674,16101961,2.9
23675,16102021,3.2
23676,16103920,2.3
23677,16107558,1.4
23678,16108194,2.6
23679,16109831,2.55
23680,16111812,2.35
23681,16112268,2.3
23682,16112503,2.55
23683,16112663,2.2
23684,16113072,2.65
23685,16113712,2.6
23686,16113725,2.2
23687,16113842,2.9
23688,16119475,2.65
23689,16119492,2.6
23690,16120533,3.25
23691,16120794,2.35
23692,16122024,3.35
23693,16122082,3.1
23694,16122379,2.2
23695,16122441,2.4
23696,16122505,2.8
23697,16122684,1.8
23698,16123003,2.9
23699,16123133,2.2
23700,16123619,2.15
23701,16123943,3.3
23702,16124987,2.6
23703,16128674,2.4
23704,16130471,2.1
23705,16130658,2.6
23706,16130748,2.8
23707,16131672,2.5
23708,16132114,3.45
23709,16133101,2.25
23710,16133127,2.2
23711,16133250,2.45
23712,16133477,1.95
23713,16134194,2.65
23714,16134654,3.3
23715,16134738,2.1
23716,16134745,2.45
23717,16135135,2.25
23718,16135347,2.9
23719,16135380,2.4
23720,16135399,2.7
23721,16135973,2.45
23722,16136287,2.45
23723,16140113,2.8
23724,16140364,2.25
23725,16140496,2.8
23726,16140940,3.3
23727,16141132,2.65
23728,16141267,1.95
23729,16141887,2.15
23730,16142342,2.4
23731,16143138,3.05
23732,16143196,2.55
23733,16143905,2.65
23734,16143977,2.65
23735,16144586,3.45
23736,16144596,3.1
23737,16144923,2.7
23738,16145034,2.9
23739,16145655,2.75
23740,16145871,2.6
23741,16145879,2.35
23742,16145967,2.95
23743,16146144,2.4
23744,16146442,2.8
23745,16146493,2.6
23746,16146708,2.6
23747,16146834,2.6
23748,16146897,2.65
23749,16146960,1.85
23750,16147001,2.8
23751,16147164,2.4
23752,16147405,2.6
23753,16147471,2.05
23754,16148036,3.05
23755,16148051,2.5
23756,16148141,2.85
23757,16148355,2.05
23758,16148374,3.2
23759,16148563,3.35
23760,16148691,3.15
23761,16148973,2.5
23762,16149186,2.2
23763,16153863,2.05
23764,16154699,2.4
23765,16154904,2.6
23766,16155648,2.05
23767,16156062,2.6
23768,16156753,2.35
23769,16156771,2.6
23770,16156834,2.65
23771,16157387,2.6
23772,16157731,2.3
23773,16158270,2.85
23774,16158314,2.65
23775,16159444,3.45
23776,16159778,2.6
23777,16159901,2.65
23778,16159931,2.0
23779,16160189,2.25
23780,16160621,2.6
23781,16160783,2.9
23782,16160897,2.8
23783,16161688,2.8
23784,16161819,3.65
23785,16161888,2.75
23786,16161905,2.8
23787,16162247,2.65
23788,16162363,2.9
23789,16162621,2.8
23790,16162832,2.55
23791,16162933,2.75
23792,16163275,1.8
23793,16163323,1.8
23794,16163452,2.4
23795,16163482,2.55
23796,16163588,2.1
23797,16163672,2.1
23798,16163725,1.95
23799,16163768,2.9
23800,16163874,2.4
23801,16164264,2.2
23802,16164391,2.85
23803,16164399,1.9
23804,16164497,2.2
23805,16164613,2.85
23806,16164699,2.5
23807,16164856,2.8
23808,16165498,2.15
23809,16166989,2.65
23810,16170544,2.2
23811,16171202,2.85
23812,16171293,2.0
23813,16171595,2.95
23814,16171678,2.5
23815,16171868,1.85
23816,16172498,2.9
23817,16172686,3.3
23818,16172895,1.85
23819,16173484,1.4
23820,16173500,2.05
23821,16173564,2.2
23822,16174233,2.45
23823,16174653,2.65
23824,16174929,2.4
23825,16175138,3.15
23826,16175456,2.8
23827,16175538,3.3
23828,16175674,2.65
23829,16175740,2.75
23830,16176333,3.5
23831,16177263,2.9
23832,16177422,3.0
23833,16177837,2.6
23834,16177970,2.05
23835,16178326,2.95
23836,16178357,1.5
23837,16178531,2.25
23838,16178696,2.15
23839,16178928,2.85
23840,16179103,2.05
23841,16179120,2.6
23842,16179308,3.45
23843,16179422,3.0
23844,16179502,3.2
23845,16180024,2.0
23846,16182780,3.3
23847,16185437,2.6
23848,16186828,2.85
23849,16188366,2.7
23850,16188595,2.65
23851,16189170,2.4
23852,16189517,1.95
23853,16189705,1.95
23854,16190017,3.55
23855,16190110,3.3
23856,16190577,3.0
23857,16190811,2.75
23858,16190902,2.25
23859,16191540,3.05
23860,16191596,3.0
23861,16191889,2.75
23862,16191967,3.0
23863,16192835,2.05
23864,16193259,3.0
23865,16193729,3.0
23866,16193887,2.25
23867,16193921,2.0
23868,16194184,3.15
23869,16194283,2.3
23870,16194421,1.9
23871,16194651,1.9090909090909087
23872,16194815,2.6
23873,16195143,2.85
23874,16199608,2.3
23875,16199739,2.0
23876,16200444,3.35
23877,16200921,2.6
23878,16201781,2.35
23879,16201857,3.3
23880,16201959,2.25
23881,16202083,3.45
23882,16202095,2.65
23883,16202302,1.9
23884,16202884,2.2
23885,16202962,2.75
23886,16203011,1.9
23887,16204030,2.65
23888,16204655,2.05
23889,16205027,2.6
23890,16205154,2.7
23891,16205219,2.6
23892,16205272,2.35
23893,16205431,2.0
23894,16205491,2.8
23895,16205941,2.7
23896,16206077,2.45
23897,16206313,2.55
23898,16206383,2.35
23899,16206887,2.05
23900,16207381,3.1
23901,16208920,3.45
23902,16212477,2.5
23903,16212767,2.35
23904,16213608,2.5
23905,16214045,2.4
23906,16214199,2.75
23907,16214404,2.2
23908,16214500,2.2
23909,16214854,2.8
23910,16215078,2.25
23911,16215826,2.65
23912,16216301,3.45
23913,16216443,2.7
23914,16217520,2.4
23915,16218094,3.5
23916,16219087,2.85
23917,16219145,2.4
23918,16219994,2.45
23919,16220406,2.0
23920,16220723,3.05
23921,16220755,3.3
23922,16220849,3.35
23923,16221341,2.7
23924,16221430,2.9
23925,16221732,2.7
23926,16224040,3.0
23927,16224408,2.25
23928,16224523,2.1
23929,16226031,2.7
23930,16226066,2.7
23931,16226219,2.7
23932,16226427,2.45
23933,16227237,2.6
23934,16227469,2.0
23935,16227540,2.6
23936,16227620,3.05
23937,16227708,2.55
23938,16227719,2.75
23939,16228505,2.4
23940,16228697,3.4
23941,16228921,3.0
23942,16229089,3.05
23943,16229170,1.9
23944,16229583,3.1
23945,16229585,3.45
23946,16230057,1.8
23947,16230221,2.5
23948,16230255,2.65
23949,16230313,2.8
23950,16230514,2.05
23951,16230581,2.65
23952,16230640,2.15
23953,16230666,2.65
23954,16230905,1.7
23955,16230962,2.95
23956,16230969,2.0
23957,16231738,1.85
23958,16231826,2.6
23959,16232783,2.9166666666666665
23960,16233577,2.0
23961,16236157,2.85
23962,16236939,3.1
23963,16237242,2.6
23964,16237428,2.4
23965,16237773,2.25
23966,16238449,3.1
23967,16238569,2.45
23968,16238583,2.95
23969,16238620,3.0
23970,16238779,2.65
23971,16239225,3.3
23972,16240441,2.4
23973,16240822,3.0
23974,16241244,2.4
23975,16241319,3.2
23976,16241334,2.2
23977,16241503,2.8
23978,16241833,2.05
23979,16241951,2.8
23980,16242067,2.7
23981,16242506,2.65
23982,16242753,1.9
23983,16242765,2.75
23984,16243676,2.65
23985,16243823,2.8
23986,16243941,2.15
23987,16244096,2.65
23988,16244553,2.6666666666666665
23989,16244574,3.1
23990,16244634,2.2
23991,16244683,2.75
23992,16244843,2.0
23993,16245005,1.9
23994,16246123,2.25
23995,16251572,3.0
23996,16251715,1.9
23997,16251963,2.95
23998,16252722,2.65
23999,16252761,3.45
24000,16253053,3.55
24001,16253413,2.6666666666666665
24002,16253465,2.15
24003,16254110,2.2
24004,16254609,2.6666666666666665
24005,16255058,2.1
24006,16255284,2.85
24007,16255688,2.25
24008,16256074,2.8
24009,16256546,2.05
24010,16256669,1.8
24011,16256901,2.85
24012,16257439,2.4
24013,16257710,2.7
24014,16257739,1.95
24015,16258511,3.25
24016,16258672,2.65
24017,16258754,1.8
24018,16258784,3.1
24019,16259045,2.8
24020,16259169,2.45
24021,16259438,2.8
24022,16259441,2.3
24023,16259580,2.75
24024,16259714,3.55
24025,16259787,2.6
24026,16260117,2.25
24027,16260132,3.0
24028,16260353,2.45
24029,16260362,2.45
24030,16260496,3.15
24031,16261522,2.65
24032,16261570,2.05
24033,16262205,2.4
24034,16267411,3.05
24035,16267803,2.8
24036,16267895,1.9
24037,16268781,3.35
24038,16269256,3.1
24039,16269400,3.0
24040,16269446,2.9
24041,16269464,3.3
24042,16269989,2.45
24043,16270389,2.6
24044,16271051,2.6
24045,16271281,1.75
24046,16271447,2.55
24047,16271468,2.2
24048,16271513,2.4
24049,16271818,1.95
24050,16271982,2.7
24051,16272419,3.05
24052,16272640,2.6
24053,16272788,2.75
24054,16273058,2.65
24055,16273143,2.3
24056,16273164,3.0
24057,16273510,2.8
24058,16273526,2.65
24059,16273934,1.95
24060,16273972,2.45
24061,16274292,2.2
24062,16274306,2.85
24063,16274520,2.0
24064,16274717,2.6
24065,16274836,2.1
24066,16274854,3.1
24067,16275030,2.25
24068,16275257,1.8
24069,16275635,2.85
24070,16275733,2.25
24071,16276172,2.15
24072,16276294,2.8
24073,16276632,2.55
24074,16279328,3.0
24075,16281547,2.25
24076,16282085,3.0
24077,16282091,1.95
24078,16282648,2.3
24079,16283830,2.1
24080,16284453,2.3
24081,16285014,2.45
24082,16285996,2.8
24083,16287176,3.15
24084,16287282,3.15
24085,16287863,2.8
24086,16287895,2.45
24087,16288167,1.8
24088,16288228,3.3
24089,16288234,2.75
24090,16288338,2.35
24091,16288431,1.6
24092,16288598,1.8
24093,16288650,1.85
24094,16288861,2.25
24095,16289001,2.05
24096,16289102,3.0
24097,16289203,2.0
24098,16289292,2.7
24099,16289648,3.3
24100,16289973,3.0
24101,16290362,2.05
24102,16290974,2.9
24103,16295080,2.45
24104,16296071,2.65
24105,16296665,2.45
24106,16296678,3.05
24107,16296830,1.8
24108,16296973,2.9
24109,16297226,2.65
24110,16297227,2.65
24111,16298489,2.5
24112,16298719,2.1
24113,16298763,1.8
24114,16299269,1.85
24115,16299975,3.3
24116,16300101,3.2
24117,16300123,2.15
24118,16300235,2.65
24119,16300514,2.5
24120,16300644,2.65
24121,16300982,2.0
24122,16301173,1.8
24123,16301464,2.65
24124,16302024,1.8
24125,16302595,2.6
24126,16302695,2.8
24127,16302869,1.85
24128,16303132,1.85
24129,16304461,2.35
24130,16307623,2.3
24131,16307987,2.6
24132,16308331,2.95
24133,16308886,1.9
24134,16309329,2.2
24135,16309452,2.7
24136,16309538,2.5
24137,16309579,2.35
24138,16309856,2.0
24139,16310046,1.8
24140,16310570,1.8
24141,16310798,2.5
24142,16310817,2.45
24143,16311386,2.4
24144,16311513,2.9
24145,16311527,2.35
24146,16311528,2.65
24147,16311579,2.3
24148,16311616,2.65
24149,16312490,2.6
24150,16312498,1.65
24151,16312536,3.55
24152,16312970,2.65
24153,16313098,2.25
24154,16313932,2.65
24155,16314114,2.05
24156,16314267,2.3
24157,16314419,1.95
24158,16314585,2.1
24159,16314763,2.35
24160,16314871,2.6
24161,16314979,2.7
24162,16314998,1.8
24163,16315292,2.05
24164,16315325,3.3
24165,16315405,3.3
24166,16315491,2.25
24167,16315496,2.6
24168,16316481,2.45
24169,16318720,2.4
24170,16319289,2.85
24171,16320520,2.8
24172,16320612,3.55
24173,16321223,2.7
24174,16321376,2.8
24175,16321573,2.25
24176,16321597,2.15
24177,16321789,2.45
24178,16322134,2.3
24179,16322481,1.8
24180,16322547,1.8
24181,16322619,2.1
24182,16322778,3.35
24183,16322824,2.65
24184,16323024,2.55
24185,16323065,2.35
24186,16323227,2.5
24187,16323239,2.3
24188,16323461,2.45
24189,16323724,2.55
24190,16324312,2.7
24191,16324410,2.55
24192,16325276,3.45
24193,16325360,3.25
24194,16325588,1.9
24195,16325781,2.2
24196,16325919,1.8
24197,16327138,1.85
24198,16328372,2.25
24199,16330110,3.0
24200,16330484,2.65
24201,16330737,2.05
24202,16331234,2.5
24203,16331292,2.0
24204,16331645,2.35
24205,16331969,2.85
24206,16331974,2.3
24207,16332208,2.05
24208,16332242,1.8
24209,16333020,2.35
24210,16333147,2.0
24211,16333353,1.8
24212,16333541,2.4
24213,16333607,2.65
24214,16333659,2.95
24215,16333699,2.9
24216,16333776,1.8
24217,16333991,2.3
24218,16334327,2.85
24219,16334336,1.8
24220,16334686,2.45
24221,16335101,3.25
24222,16335390,2.55
24223,16335618,3.2
24224,16335779,2.65
24225,16336428,1.95
24226,16336636,2.85
24227,16336638,2.3
24228,16336686,2.45
24229,16336687,2.4
24230,16336709,2.2
24231,16336860,2.6
24232,16336867,2.3
24233,16337106,2.65
24234,16337271,2.5
24235,16337590,2.3
24236,16337890,2.1
24237,16338086,3.25
24238,16338143,2.8
24239,16338348,1.75
24240,16338454,3.15
24241,16338784,2.55
24242,16339175,2.2
24243,16339429,3.0
24244,16341416,2.7
24245,16345072,2.35
24246,16345943,2.6
24247,16346527,2.75
24248,16346852,2.65
24249,16346945,2.95
24250,16347171,2.35
24251,16347965,2.45
24252,16348240,2.5
24253,16348791,2.25
24254,16349251,2.45
24255,16349311,2.45
24256,16349381,2.1
24257,16349410,2.3
24258,16349645,3.5
24259,16349888,2.85
24260,16349901,2.375
24261,16350271,2.65
24262,16350431,2.55
24263,16350500,2.8
24264,16350688,3.05
24265,16351180,2.15
24266,16351193,2.85
24267,16351808,3.15
24268,16352250,2.95
24269,16352484,3.0
24270,16352708,2.3
24271,16352982,2.9
24272,16353257,2.25
24273,16353473,2.8
24274,16353485,2.65
24275,16353637,2.6
24276,16353851,2.65
24277,16354170,1.9
24278,16354659,2.0
24279,16357148,2.4
24280,16360002,3.35
24281,16360010,2.4
24282,16360122,2.35
24283,16360417,2.85
24284,16360727,3.0
24285,16360894,2.85
24286,16361200,2.15
24287,16361439,2.5
24288,16361507,2.4
24289,16361717,2.3
24290,16362150,3.05
24291,16362226,2.55
24292,16363328,2.25
24293,16363434,2.1
24294,16363498,2.8
24295,16363747,2.85
24296,16363923,3.45
24297,16364067,2.4
24298,16364491,2.55
24299,16365022,3.25
24300,16365302,2.05
24301,16365649,2.0
24302,16365878,2.45
24303,16366744,3.25
24304,16366928,2.55
24305,16366990,1.8
24306,16367184,2.95
24307,16367702,2.3
24308,16367772,3.05
24309,16367983,2.2
24310,16368233,2.65
24311,16368328,3.1
24312,16368541,2.35
24313,16368793,1.8
24314,16369930,2.5
24315,16370096,2.65
24316,16373331,2.65
24317,16373546,2.95
24318,16374376,2.65
24319,16374392,2.6
24320,16374500,2.625
24321,16374702,2.6
24322,16374783,2.8
24323,16374819,1.9
24324,16376051,3.55
24325,16376497,2.05
24326,16377144,1.75
24327,16377199,2.75
24328,16377436,2.55
24329,16377899,2.55
24330,16378007,2.45
24331,16378313,2.6
24332,16378562,2.2
24333,16378706,3.0
24334,16378809,1.8
24335,16380258,2.95
24336,16380794,3.05
24337,16380818,3.05
24338,16381008,3.2
24339,16381046,3.3
24340,16381049,2.65
24341,16381226,2.5
24342,16381746,3.1
24343,16381870,3.45
24344,16381905,3.35
24345,16382035,3.1
24346,16382645,2.95
24347,16382718,2.75
24348,16383744,1.8333333333333333
24349,16385859,2.15
24350,16388417,2.7
24351,16389354,2.75
24352,16389531,2.05
24353,16389820,2.4
24354,16389883,2.05
24355,16390105,2.8
24356,16390233,2.05
24357,16390662,2.55
24358,16391247,1.9
24359,16391487,2.35
24360,16391952,2.7
24361,16392085,2.65
24362,16392514,2.4
24363,16392564,2.7
24364,16392756,2.05
24365,16392758,3.3
24366,16393500,2.4
24367,16393657,2.0
24368,16394179,2.75
24369,16394193,1.8
24370,16394440,3.05
24371,16394488,2.65
24372,16394576,3.15
24373,16394608,2.35
24374,16394700,2.35
24375,16394790,2.1
24376,16394824,3.2
24377,16395163,2.6
24378,16395341,2.9
24379,16395800,2.0
24380,16395966,3.05
24381,16396119,3.1
24382,16396241,2.3
24383,16396301,2.7
24384,16396370,2.35
24385,16396507,2.55
24386,16396640,2.55
24387,16396753,2.55
24388,16396775,2.35
24389,16400753,2.35
24390,16400971,3.55
24391,16402087,2.75
24392,16402623,2.2
24393,16403092,2.45
24394,16403353,2.3
24395,16403391,2.25
24396,16403882,2.6
24397,16404289,2.4
24398,16404329,2.6
24399,16404444,2.3
24400,16404914,1.8
24401,16404945,3.0
24402,16405036,2.25
24403,16405126,2.7
24404,16405590,2.6
24405,16405632,2.1
24406,16405668,2.25
24407,16405737,2.3
24408,16406203,2.05
24409,16406403,2.6
24410,16406680,2.65
24411,16406982,2.45
24412,16407022,2.25
24413,16407427,2.8
24414,16407461,3.25
24415,16408202,2.2
24416,16409634,1.95
24417,16409970,2.55
24418,16411398,2.4
24419,16412013,2.0
24420,16412250,2.85
24421,16412267,2.1
24422,16412823,1.9
24423,16413425,2.8
24424,16413638,1.8
24425,16413742,2.05
24426,16413797,1.95
24427,16414045,2.05
24428,16414081,2.25
24429,16414226,2.65
24430,16414538,2.2
24431,16414567,1.9
24432,16414744,2.3
24433,16415297,1.95
24434,16415427,2.65
24435,16415673,1.8
24436,16415769,3.55
24437,16415910,2.85
24438,16416388,3.45
24439,16416474,2.5
24440,16416588,3.3
24441,16417951,2.75
24442,16420915,2.35
24443,16422375,1.8
24444,16423080,2.6
24445,16423090,3.15
24446,16423417,2.7
24447,16423772,1.65
24448,16423876,2.1
24449,16424070,3.35
24450,16424642,1.8
24451,16424684,2.8
24452,16424743,2.95
24453,16424934,2.2
24454,16425115,2.0
24455,16425205,3.1
24456,16425234,2.8
24457,16426099,1.85
24458,16426123,2.85
24459,16426559,2.2
24460,16427197,1.8
24461,16427245,1.55
24462,16427395,3.0
24463,16427610,2.05
24464,16427668,2.05
24465,16427854,2.0
24466,16428383,2.8
24467,16428888,2.0
24468,16428954,3.0
24469,16429097,2.65
24470,16429830,1.95
24471,16429866,2.65
24472,16430333,1.85
24473,16431249,2.55
24474,16434642,2.35
24475,16435953,2.9
24476,16436304,2.55
24477,16436513,3.0
24478,16436970,2.1
24479,16437145,2.4
24480,16437326,2.55
24481,16437333,2.95
24482,16438038,2.4
24483,16438067,2.9
24484,16438712,2.3
24485,16438800,2.2
24486,16438893,3.3
24487,16439011,2.5
24488,16439234,2.45
24489,16439249,2.75
24490,16439360,1.8
24491,16439426,3.1
24492,16439716,2.65
24493,16440259,2.35
24494,16440383,2.7
24495,16440392,2.1
24496,16441446,2.6
24497,16441496,2.35
24498,16441625,2.8
24499,16441995,2.3
24500,16442395,2.7
24501,16442423,1.75
24502,16442568,3.3
24503,16442660,3.2
24504,16442834,3.05
24505,16442999,2.55
24506,16443158,2.45
24507,16443898,2.75
24508,16443939,2.25
24509,16444320,2.35
24510,16444558,2.35
24511,16448634,2.5
24512,16449169,2.8
24513,16449480,2.7
24514,16449771,2.6666666666666665
24515,16449891,2.4
24516,16451278,2.65
24517,16451907,2.9
24518,16453160,3.55
24519,16453520,2.4
24520,16453560,2.7
24521,16453837,2.8
24522,16454200,2.3
24523,16454273,2.7
24524,16454703,3.15
24525,16455256,2.6
24526,16455521,2.6
24527,16455599,3.05
24528,16456101,3.0
24529,16456120,2.4
24530,16456543,1.8
24531,16456626,2.2
24532,16457286,2.15
24533,16457835,2.8
24534,16458046,2.05
24535,16462626,2.3
24536,16463445,1.9
24537,16463598,2.4
24538,16463655,2.9
24539,16465524,3.1
24540,16465638,2.25
24541,16465690,2.55
24542,16466095,2.3
24543,16466804,2.8
24544,16466819,2.45
24545,16467165,2.9
24546,16468001,2.55
24547,16468083,1.8
24548,16468214,3.0
24549,16468692,1.6
24550,16469132,3.2
24551,16469710,2.3
24552,16472789,2.5
24553,16475309,2.5
24554,16475570,2.55
24555,16475935,2.2
24556,16476403,3.1
24557,16476482,2.55
24558,16476956,2.65
24559,16477020,1.8
24560,16477061,2.1
24561,16477186,3.0
24562,16478472,2.45
24563,16478482,2.9
24564,16478940,2.25
24565,16479076,3.3
24566,16480082,2.25
24567,16480273,2.05
24568,16480421,2.05
24569,16480673,2.85
24570,16481321,2.0
24571,16481858,3.2
24572,16484636,1.85
24573,16485273,2.4
24574,16485990,3.3
24575,16486996,2.85
24576,16487043,2.2
24577,16487077,2.5
24578,16487157,2.4
24579,16487967,3.05
24580,16488277,3.0
24581,16488787,3.05
24582,16488845,2.95
24583,16489186,3.45
24584,16490449,2.05
24585,16490625,2.35
24586,16490732,2.7
24587,16490903,3.1
24588,16491214,3.05
24589,16491507,2.65
24590,16491731,2.55
24591,16493084,2.8
24592,16496715,2.8
24593,16497519,3.25
24594,16498294,2.45
24595,16498335,3.05
24596,16499274,2.35
24597,16499622,3.15
24598,16499824,2.6
24599,16499883,1.9
24600,16503382,2.25
24601,16504499,3.25
24602,16504513,2.85
24603,16504986,2.05
24604,16505722,3.25
24605,16506016,3.1
24606,16506121,3.15
24607,16506179,2.5
24608,16506220,2.2
24609,16507002,2.5
24610,16507116,2.15
24611,16507367,2.4
24612,16507804,2.5
24613,16507990,2.55
24614,16508394,2.4
24615,16508710,2.05
24616,16511493,2.45
24617,16513101,3.15
24618,16513698,2.0
24619,16514343,2.45
24620,16514760,2.5
24621,16514808,1.8
24622,16514819,1.8
24623,16514949,1.75
24624,16515501,2.55
24625,16515834,3.2
24626,16517710,2.3
24627,16518377,2.6
24628,16518787,1.85
24629,16519069,2.75
24630,16519154,2.6
24631,16519522,3.0
24632,16519911,2.7
24633,16523132,2.5
24634,16525119,1.9
24635,16525573,2.4
24636,16526927,3.3
24637,16528098,3.7
24638,16528221,2.15
24639,16528554,2.95
24640,16528572,2.05
24641,16529413,2.65
24642,16529936,3.0
24643,16530373,2.1
24644,16530447,1.8
24645,16530604,3.15
24646,16530772,2.4
24647,16530933,3.0
24648,16530947,2.4
24649,16530962,1.8
24650,16532478,3.15
24651,16532819,3.2
24652,16533105,3.1
24653,16533561,2.7894736842105257
24654,16533749,2.7894736842105257
24655,16533876,2.8
24656,16533954,3.0
24657,16534096,2.55
24658,16534156,1.9
24659,16534157,2.25
24660,16534337,2.8
24661,16534588,2.5
24662,16534762,2.7
24663,16540563,1.8
24664,16542661,3.1
24665,16543032,2.4
24666,16543149,1.9
24667,16543538,2.7
24668,16543563,1.8
24669,16543637,2.45
24670,16543761,3.2
24671,16544251,3.2
24672,16544473,2.3
24673,16544552,3.05
24674,16545297,2.75
24675,16545714,1.6
24676,16545876,1.6
24677,16545940,3.65
24678,16546557,2.4
24679,16546876,2.5
24680,16546903,2.4
24681,16547073,2.9
24682,16552108,2.3
24683,16553353,2.6
24684,16553544,2.65
24685,16554288,3.05
24686,16554488,2.3
24687,16554739,3.3
24688,16555259,2.3
24689,16555274,3.35
24690,16555921,2.8
24691,16556049,3.2
24692,16556211,3.4
24693,16557384,2.9
24694,16557829,2.15
24695,16558246,2.25
24696,16558982,2.45
24697,16559019,2.75
24698,16559061,2.4
24699,16560593,2.3
24700,16560623,2.1
24701,16560739,2.5
24702,16561990,2.0
24703,16565202,2.65
24704,16565435,2.7
24705,16565709,2.85
24706,16566369,2.3
24707,16567425,3.5
24708,16568106,2.7
24709,16568164,3.55
24710,16568191,2.6
24711,16568252,2.15
24712,16568275,2.75
24713,16569426,3.6
24714,16569554,2.65
24715,16570490,3.25
24716,16570631,1.95
24717,16570975,2.65
24718,16570978,2.375
24719,16571138,2.45
24720,16575174,2.5
24721,16575852,1.65
24722,16576897,1.8
24723,16577736,1.8
24724,16577819,2.55
24725,16578092,2.3
24726,16578112,3.2
24727,16578129,2.45
24728,16578262,2.0
24729,16578474,2.85
24730,16578780,1.4705882352941178
24731,16578826,2.6
24732,16578883,2.7
24733,16579004,2.7
24734,16579236,2.4
24735,16581779,2.35
24736,16582351,3.3
24737,16583928,3.65
24738,16584033,2.65
24739,16584878,3.1
24740,16585566,2.25
24741,16585605,2.6
24742,16586100,2.5
24743,16586422,2.2
24744,16586966,3.1
24745,16587776,2.45
24746,16588866,2.95
24747,16590264,3.0
24748,16591428,2.85
24749,16595351,1.5
24750,16595723,2.05
24751,16597216,1.8
24752,16599273,3.0
24753,16599323,1.85
24754,16601518,2.95
24755,16601748,2.5
24756,16601801,3.1
24757,16601841,2.55
24758,16603017,2.65
24759,16603730,2.8
24760,16603823,3.05
24761,16604112,2.25
24762,16604442,3.35
24763,16604913,2.25
24764,16607054,2.4
24765,16608718,2.6
24766,16612424,2.55
24767,16612885,2.6
24768,16613219,2.6
24769,16613394,2.5
24770,16613506,2.55
24771,16613747,1.8
24772,16614389,1.8
24773,16614713,2.65
24774,16616320,2.05
24775,16616410,2.25
24776,16616853,2.8
24777,16617217,2.3
24778,16617240,2.35
24779,16617542,2.0
24780,16617640,2.15
24781,16617969,2.9
24782,16618049,2.05
24783,16618113,2.65
24784,16619241,2.0
24785,16620082,2.45
24786,16620235,2.4
24787,16620607,1.95
24788,16625310,2.35
24789,16627548,3.35
24790,16627834,3.1
24791,16628617,2.7
24792,16629299,3.35
24793,16629401,2.5
24794,16629945,2.55
24795,16630162,3.2
24796,16630172,1.7
24797,16630410,2.85
24798,16630483,2.2
24799,16632346,2.2
24800,16633571,2.8
24801,16634357,1.8
24802,16634459,2.35
24803,16634534,2.8
24804,16634642,2.15
24805,16634804,3.35
24806,16636158,3.0
24807,16636214,3.6
24808,16637954,2.5
24809,16639117,2.3
24810,16639826,2.55
24811,16640455,2.4
24812,16644223,2.8
24813,16644599,2.55
24814,16645542,2.7
24815,16646872,2.35
24816,16647489,2.3
24817,16648338,2.45
24818,16648712,2.65
24819,16648750,2.25
24820,16649607,1.75
24821,16649739,2.25
24822,16649773,3.25
24823,16650268,3.3
24824,16650612,2.7
24825,16651247,2.45
24826,16651348,3.35
24827,16651430,2.7
24828,16651519,2.65
24829,16652059,2.55
24830,16652122,2.65
24831,16659292,2.4
24832,16659337,2.55
24833,16660379,2.55
24834,16661873,2.7
24835,16662770,2.35
24836,16662964,2.25
24837,16663047,3.15
24838,16663520,2.9
24839,16663731,2.05
24840,16664045,2.5
24841,16664273,2.8
24842,16664669,2.9
24843,16665181,2.35
24844,16666789,2.95
24845,16666962,2.0
24846,16667077,3.2
24847,16670882,2.25
24848,16673016,2.8
24849,16673329,2.6
24850,16673626,2.7
24851,16673954,2.6
24852,16674233,1.8
24853,16674839,2.65
24854,16675507,3.05
24855,16676068,2.55
24856,16676223,1.8888888888888888
24857,16676803,2.25
24858,16677170,2.25
24859,16677256,2.6
24860,16677358,2.65
24861,16677866,3.25
24862,16678571,2.3
24863,16678888,3.0
24864,16679159,2.3
24865,16679726,1.8
24866,16683957,2.55
24867,16685246,2.65
24868,16685410,3.2
24869,16685971,2.9
24870,16686651,2.25
24871,16687158,2.85
