,listing_id,avg_museum_rating,avg_restaurant_rating
21628,14622053,3.0,4.17
21629,14624028,3.0,4.22
21630,14624128,2.95,3.94
21631,14625676,2.65,4.17
21632,14627598,3.05,4.12
21633,14627817,3.2,4.14
21634,14627819,2.55,4.31
21635,14628080,2.65,4.03
21636,14628204,1.85,4.17
21637,14628297,1.92,3.81
21638,14628409,2.6,4.17
21639,14628778,2.0,4.03
21640,14628876,2.5,4.19
21641,14629018,2.5,3.89
21642,14629878,2.3,3.83
21643,14632080,2.05,4.52
21644,14633272,2.3,4.52
21645,14633324,2.65,4.29
21646,14633924,2.55,4.0
21647,14634162,3.25,4.12
21648,14634272,1.8,4.18
21649,14639920,2.45,4.11
21650,14646562,2.85,4.28
21651,14648556,3.1,4.24
21652,14648838,1.85,4.28
21653,14649624,2.35,4.27
21654,14650523,3.1,4.0
21655,14650584,2.5,4.42
21656,14651111,3.0,4.22
21657,14651242,3.15,3.76
21658,14651695,3.15,4.32
21659,14653718,2.75,4.23
21660,14653831,2.55,4.33
21661,14654573,2.45,4.24
21662,14654676,2.65,4.12
21663,14655004,2.2,4.31
21664,14655908,2.85,4.28
21665,14660126,2.2,4.37
21666,14661553,3.1,4.24
21667,14661771,2.75,4.09
21668,14663344,2.3,3.98
21669,14665418,2.65,4.33
21670,14665928,3.05,4.15
21671,14666899,1.8,4.38
21672,14667339,2.15,3.72
21673,14667844,2.35,4.18
21674,14668397,2.9,3.91
21675,14669267,2.55,4.51
21676,14670074,2.6,4.27
21677,14670215,3.25,4.16
21678,14670606,2.65,4.15
21679,14670685,2.6,4.24
21680,14671123,2.05,4.08
21681,14671527,2.8,3.92
21682,14672067,3.45,3.86
21683,14672524,3.05,3.94
21684,14672920,3.3,4.13
21685,14680999,2.55,4.05
21686,14681400,1.95,4.24
21687,14682338,2.95,4.13
21688,14683118,3.05,3.98
21689,14683956,2.55,4.08
21690,14684699,2.15,4.36
21691,14684834,2.27,3.37
21692,14685187,2.85,4.18
21693,14685276,2.45,4.18
21694,14686954,2.95,4.27
21695,14689860,2.55,4.09
21696,14690845,2.55,4.06
21697,14691805,1.95,4.09
21698,14692426,2.9,4.27
21699,14692459,2.9,3.78
21700,14692593,3.0,3.83
21701,14693952,2.65,4.26
21702,14694588,2.6,3.91
21703,14695540,3.05,4.18
21704,14696141,2.65,4.37
21705,14696215,2.2,4.14
21706,14696542,2.05,3.92
21707,14697382,2.8,4.27
21708,14698446,2.55,4.23
21709,14699186,3.1,4.14
21710,14703733,3.45,4.09
21711,14704211,3.25,4.17
21712,14705110,2.9,4.05
21713,14705209,2.3,4.3
21714,14706575,2.75,4.39
21715,14706784,2.65,4.16
21716,14707648,2.43,4.35
21717,14707675,2.4,4.34
21718,14708459,2.05,4.43
21719,14708934,2.0,4.19
21720,14709102,2.65,4.06
21721,14709693,2.4,4.02
21722,14710717,2.3,4.22
21723,14710763,2.1,3.96
21724,14711796,2.6,4.14
21725,14712227,2.9,4.09
21726,14712466,3.2,4.08
21727,14713245,2.14,3.99
21728,14713599,2.4,4.27
21729,14713835,2.2,3.96
21730,14713936,1.9,4.14
21731,14714093,3.2,3.94
21732,14714894,1.95,4.16
21733,14715080,2.6,3.67
21734,14715325,2.65,4.21
21735,14716077,2.75,4.39
21736,14716155,2.1,4.08
21737,14716403,2.05,4.58
21738,14716586,1.85,4.18
21739,14716742,3.05,4.39
21740,14720550,3.45,4.17
21741,14721931,2.7,4.09
21742,14722273,2.55,4.32
21743,14723039,2.25,4.15
21744,14723166,2.45,4.21
21745,14723697,2.25,4.32
21746,14724181,2.9,3.91
21747,14724479,2.4,4.26
21748,14724495,2.5,4.01
21749,14725304,2.1,4.03
21750,14725877,3.2,4.26
21751,14726498,2.85,4.21
21752,14726699,2.56,3.98
21753,14726735,2.45,4.13
21754,14728630,2.65,4.2
21755,14729645,3.45,4.55
21756,14730708,2.55,4.02
21757,14731786,3.0,3.83
21758,14731804,3.2,3.83
21759,14733825,3.4,3.97
21760,14733932,1.85,3.94
21761,14737362,2.9,4.28
21762,14737992,2.95,4.13
21763,14738709,2.35,3.94
21764,14741343,3.3,4.13
21765,14741623,2.8,4.12
21766,14742433,3.2,4.09
21767,14742961,2.85,4.24
21768,14743469,2.25,4.28
21769,14744400,2.55,4.24
21770,14744425,2.6,4.18
21771,14744559,2.6,4.06
21772,14744735,2.6,4.35
21773,14744794,2.95,4.16
21774,14744912,1.8,4.24
21775,14745007,2.25,4.22
21776,14745842,2.85,4.39
21777,14746280,2.4,4.51
21778,14746677,3.15,4.53
21779,14746873,2.35,4.09
21780,14747893,2.85,4.22
21781,14749302,2.65,4.13
21782,14749932,2.65,4.35
21783,14756023,3.1,4.05
21784,14756273,1.9,4.45
21785,14756913,2.3,4.35
21786,14756990,1.95,4.12
21787,14758871,2.45,4.13
21788,14759511,2.6,4.33
21789,14759851,2.3,4.22
21790,14759888,2.5,3.73
21791,14760211,2.75,4.1
21792,14760402,2.5,4.38
21793,14760567,2.45,3.92
21794,14761105,1.8,4.06
21795,14761949,2.95,4.15
21796,14762042,1.8,4.17
21797,14763045,2.8,4.36
21798,14763255,2.7,4.26
21799,14767195,2.45,4.17
21800,14768563,2.9,4.24
21801,14769619,2.7,3.98
21802,14769785,2.7,4.1
21803,14770256,2.1,4.08
21804,14771470,1.8,4.03
21805,14772328,2.55,4.34
21806,14772701,2.75,4.16
21807,14772799,2.45,4.17
21808,14773256,1.8,4.27
21809,14773741,2.9,3.89
21810,14774206,3.15,4.23
21811,14774459,3.35,3.95
21812,14776203,2.65,4.21
21813,14777684,1.75,3.99
21814,14778622,2.1,3.79
21815,14779359,3.05,4.08
21816,14779590,2.65,4.42
21817,14779787,2.3,4.45
21818,14780091,2.8,4.21
21819,14780945,2.1,4.29
21820,14781268,1.8,4.29
21821,14783267,2.4,4.17
21822,14783394,2.15,3.83
21823,14783829,2.45,4.37
21824,14783847,2.0,4.1
21825,14784377,2.7,3.88
21826,14784557,2.8,4.22
21827,14784793,3.0,4.04
21828,14785540,2.95,4.13
21829,14786255,2.05,4.28
21830,14787013,2.45,3.84
21831,14787061,2.55,3.98
21832,14787179,2.55,4.22
21833,14787406,3.15,3.91
21834,14787727,2.85,4.34
21835,14787776,2.6,4.39
21836,14787826,2.25,4.14
21837,14787890,2.9,4.01
21838,14788009,2.05,3.95
21839,14789008,2.25,4.28
21840,14790550,2.25,4.24
21841,14795784,3.3,4.34
21842,14796369,3.25,4.09
21843,14796894,2.9,4.26
21844,14798649,3.3,4.12
21845,14798850,2.35,4.15
21846,14798941,2.05,4.56
21847,14800184,2.05,3.81
21848,14801621,2.8,4.2
21849,14801960,2.55,4.22
21850,14802377,2.8,3.99
21851,14802396,2.8,4.26
21852,14803168,2.45,3.85
21853,14803710,3.87,4.21
21854,14804661,3.25,4.12
21855,14804934,2.95,3.92
21856,14805001,2.65,4.36
21857,14805984,3.1,4.14
21858,14806064,3.15,4.28
21859,14807078,2.5,4.18
21860,14807279,2.2,4.37
21861,14807332,2.5,4.13
21862,14807716,3.0,4.04
21863,14807890,3.15,4.18
21864,14808499,3.0,4.11
21865,14808561,2.75,3.96
21866,14808832,2.2,4.23
21867,14808890,2.35,4.05
21868,14809302,2.9,4.13
21869,14809310,2.6,4.16
21870,14809342,2.4,4.3
21871,14809727,2.25,4.13
21872,14815980,2.9,4.27
21873,14815997,2.65,4.28
21874,14817574,2.95,4.25
21875,14818234,2.5,4.2
21876,14819796,3.05,4.3
21877,14820644,1.95,4.39
21878,14821133,2.0,4.24
21879,14821494,2.1,4.26
21880,14821603,1.85,4.33
21881,14821756,2.35,4.06
21882,14823077,3.15,4.28
21883,14823526,2.1,4.34
21884,14823552,2.35,4.02
21885,14824160,1.75,3.99
21886,14824230,2.6,3.9
21887,14824875,2.7,3.54
21888,14825405,2.37,4.24
21889,14825914,3.05,4.06
21890,14826263,2.85,4.24
21891,14826817,3.2,4.02
21892,14826900,2.6,4.51
21893,14827265,1.9,4.29
21894,14827418,1.95,4.26
21895,14827512,1.95,4.26
21896,14827752,2.7,4.29
21897,14832329,2.85,4.17
21898,14833971,2.7,3.92
21899,14834287,2.95,4.04
21900,14834339,2.0,4.35
21901,14834733,1.95,4.14
21902,14835065,2.35,4.35
21903,14835632,2.05,4.34
21904,14835670,2.05,3.92
21905,14837052,2.8,3.98
21906,14837884,2.15,4.42
21907,14838160,2.2,4.04
21908,14838808,1.9,4.27
21909,14839106,2.7,4.31
21910,14839830,2.45,3.84
21911,14839995,3.05,4.27
21912,14840260,2.65,4.23
21913,14840286,1.95,4.06
21914,14840323,2.05,4.39
21915,14840822,2.45,3.95
21916,14841128,2.8,4.09
21917,14841755,2.7,4.07
21918,14841838,2.6,4.21
21919,14842856,2.95,3.94
21920,14842991,2.6,4.14
21921,14843072,2.67,3.89
21922,14843338,1.5,3.99
21923,14843464,3.0,4.02
21924,14843849,2.65,4.08
21925,14850904,2.7,4.35
21926,14851292,2.6,3.94
21927,14851530,2.65,4.37
21928,14853361,2.0,4.15
21929,14854002,2.45,4.06
21930,14854013,2.25,4.44
21931,14854453,2.55,4.19
21932,14856656,2.25,4.14
21933,14856742,1.8,3.99
21934,14856799,2.55,4.25
21935,14857207,3.2,4.22
21936,14857489,3.15,4.3
21937,14857830,2.45,4.24
21938,14858190,2.3,4.26
21939,14858485,2.5,4.46
21940,14858777,2.35,3.95
21941,14859925,2.45,3.87
21942,14860775,2.25,4.13
21943,14865705,2.6,3.82
21944,14867152,2.0,4.09
21945,14867315,2.75,4.25
21946,14868158,1.8,4.29
21947,14868703,1.75,4.05
21948,14868857,3.0,4.15
21949,14868887,2.2,4.19
21950,14868936,2.2,4.26
21951,14869063,2.35,4.02
21952,14869260,2.75,3.99
21953,14869271,2.8,4.22
21954,14869440,3.0,4.29
21955,14869603,1.85,4.26
21956,14870802,2.0,4.28
21957,14871074,1.85,4.32
21958,14871736,2.7,3.99
21959,14872249,1.95,4.53
21960,14880613,2.9,4.4
21961,14881794,2.7,4.12
21962,14882046,2.45,3.97
21963,14882137,1.8,4.14
21964,14882283,2.4,4.18
21965,14882309,3.2,4.05
21966,14883818,1.8,4.18
21967,14884022,3.35,4.19
21968,14884030,2.5,4.03
21969,14884649,2.5,4.08
21970,14885129,2.75,4.07
21971,14885186,2.1,3.95
21972,14886600,2.0,4.08
21973,14886702,3.1,4.29
21974,14887025,2.25,4.08
21975,14887088,2.62,4.3
21976,14888012,2.7,3.98
21977,14892623,3.55,4.02
21978,14893231,2.6,4.34
21979,14894267,2.75,4.13
21980,14897631,2.3,4.2
21981,14899111,2.4,4.37
21982,14899484,2.05,4.14
21983,14899810,2.55,4.07
21984,14900561,2.45,4.14
21985,14901455,2.85,4.38
21986,14902084,2.85,4.39
21987,14908251,3.25,3.82
21988,14909867,2.55,4.31
21989,14911027,2.3,4.27
21990,14911767,2.65,4.2
21991,14912574,3.25,3.98
21992,14913167,3.3,4.17
21993,14913197,3.0,4.28
21994,14913941,2.85,4.21
21995,14914048,3.1,4.08
21996,14914599,2.9,4.14
21997,14914739,2.6,4.11
21998,14915099,2.8,4.42
21999,14915616,3.45,4.15
22000,14916773,2.65,4.03
22001,14916806,2.6,4.49
22002,14917017,1.85,4.19
22003,14917475,2.3,4.21
22004,14917765,2.85,3.99
22005,14918238,2.65,4.35
22006,14918404,3.2,3.97
22007,14918642,2.3,4.19
22008,14925244,2.05,3.69
22009,14926631,2.7,4.46
22010,14926698,2.05,4.11
22011,14927057,2.65,4.34
22012,14927635,3.3,3.82
22013,14927715,2.75,4.01
22014,14928089,2.6,4.01
22015,14928336,2.35,3.98
22016,14928864,3.35,3.96
22017,14928996,2.6,4.35
22018,14931156,3.65,4.22
22019,14931592,2.7,4.25
22020,14931703,2.1,4.13
22021,14932887,2.35,4.09
22022,14933388,2.8,4.22
22023,14933521,2.6,4.32
22024,14933893,2.05,4.06
22025,14935151,3.15,3.73
22026,14935831,2.8,4.02
22027,14936181,2.45,4.32
22028,14936709,2.4,3.87
22029,14942680,2.4,4.29
22030,14943737,2.45,4.08
22031,14945219,2.05,4.44
22032,14945274,2.6,4.09
22033,14945585,1.95,4.05
22034,14946346,2.1,4.17
22035,14946381,3.1,3.78
22036,14947252,2.65,4.47
22037,14948249,2.9,4.33
22038,14949281,2.35,3.89
22039,14949307,1.95,4.15
22040,14949914,2.35,4.06
22041,14950792,2.9,3.84
22042,14951017,2.15,4.07
22043,14951203,3.0,4.31
22044,14951775,2.4,4.16
22045,14951904,3.2,4.15
22046,14952053,2.75,4.01
22047,14952341,2.8,4.34
22048,14952357,1.95,4.26
22049,14952486,2.6,4.07
22050,14952649,3.3,4.13
22051,14953804,2.9,4.17
22052,14958469,2.65,4.29
22053,14959161,2.6,4.18
22054,14959164,2.0,4.28
22055,14959195,2.1,3.97
22056,14959206,2.55,4.35
22057,14959965,2.7,4.08
22058,14960679,3.2,4.13
22059,14961122,2.3,3.87
22060,14961253,2.4,4.26
22061,14962189,2.65,4.53
22062,14963404,2.65,4.02
22063,14963736,2.65,4.13
22064,14964764,3.45,4.18
22065,14965582,1.95,3.93
22066,14966184,3.2,4.13
22067,14966692,2.0,4.22
22068,14967715,2.4,4.07
22069,14967790,1.95,3.94
22070,14967881,2.55,4.08
22071,14967904,2.25,4.22
22072,14967970,2.65,4.07
22073,14967994,3.2,3.58
22074,14968000,2.65,4.37
22075,14968403,1.95,4.07
22076,14968436,2.4,3.98
22077,14968525,2.6,4.41
22078,14969217,1.95,4.14
22079,14972714,3.1,4.13
22080,14976368,2.3,4.53
22081,14976950,3.25,4.15
22082,14978332,2.2,4.22
22083,14979450,2.75,4.35
22084,14979787,1.8,4.21
22085,14979837,2.6,4.29
22086,14980174,2.0,4.21
22087,14980216,2.2,4.24
22088,14980836,2.6,4.57
22089,14981124,2.1,4.14
22090,14981454,2.15,3.99
22091,14981522,2.85,4.0
22092,14982260,1.75,4.21
22093,14982907,1.67,3.78
22094,14983402,2.25,4.02
22095,14983453,2.45,3.72
22096,14984002,2.0,4.28
22097,14987023,2.85,4.31
22098,14987334,1.8,4.02
22099,14988596,2.0,4.02
22100,14989101,2.4,3.82
22101,14989532,3.0,4.02
22102,14991035,2.35,4.04
22103,14991671,2.55,4.16
22104,14991887,2.15,3.92
22105,14992784,2.55,4.11
22106,14993752,2.4,4.08
22107,14994076,2.6,4.02
22108,14994292,3.25,4.02
22109,14994367,2.7,4.44
22110,14994759,1.8,4.31
22111,14995212,3.05,3.88
22112,14995382,3.15,3.71
22113,14996256,3.45,4.01
22114,15001872,1.95,4.13
22115,15002969,2.5,4.38
22116,15003628,2.55,4.09
22117,15003711,2.65,4.26
22118,15003721,3.15,3.68
22119,15003930,2.0,4.03
22120,15004091,2.35,4.21
22121,15004858,1.8,4.27
22122,15007810,2.9,4.16
22123,15008979,1.92,3.74
22124,15009328,2.8,4.23
22125,15009466,2.65,4.07
22126,15009556,2.7,4.36
22127,15009565,2.65,4.27
22128,15009618,2.95,4.29
22129,15009751,3.05,4.08
22130,15010339,1.9,4.53
22131,15016495,2.9,4.4
22132,15018397,1.85,4.16
22133,15018646,2.7,4.17
22134,15019436,2.25,4.03
22135,15019476,2.6,4.25
22136,15020932,2.3,4.33
22137,15021331,2.4,4.13
22138,15021783,2.35,4.04
22139,15021791,2.95,3.98
22140,15022347,2.9,4.15
22141,15023023,2.15,3.91
22142,15024645,2.65,4.3
22143,15024889,2.25,4.2
22144,15025988,2.25,4.47
22145,15026590,2.4,4.17
22146,15026994,2.0,4.2
22147,15027024,1.95,4.53
22148,15027031,3.15,4.04
22149,15028194,2.5,3.93
22150,15028279,2.9,3.99
22151,15031599,2.15,4.12
22152,15033685,2.55,4.2
22153,15034150,2.45,4.09
22154,15034752,2.55,4.22
22155,15034827,2.75,4.41
22156,15034904,2.6,4.06
22157,15034950,2.7,4.18
22158,15035050,1.75,4.2
22159,15035058,1.85,4.05
22160,15035565,2.6,4.12
22161,15036036,2.0,4.29
22162,15036330,2.9,4.02
22163,15036516,2.25,4.34
22164,15037251,2.6,3.99
22165,15037461,2.5,4.09
22166,15037640,2.75,4.09
22167,15038469,2.85,4.18
22168,15039238,2.6,3.87
22169,15039695,3.35,3.98
22170,15040421,3.2,4.15
22171,15040602,2.3,4.12
22172,15041647,2.35,4.04
22173,15042361,1.92,3.77
22174,15043180,2.15,4.11
22175,15043534,2.45,4.14
22176,15043726,2.75,3.72
22177,15043788,2.55,4.14
22178,15043817,2.3,4.16
22179,15044215,2.6,4.02
22180,15048516,2.75,4.29
22181,15049253,1.79,3.6
22182,15050044,2.2,4.22
22183,15050192,2.65,4.12
22184,15051958,2.05,4.26
22185,15052056,2.65,4.21
22186,15052127,1.95,4.27
22187,15052156,2.45,4.07
22188,15052455,2.6,4.17
22189,15052480,2.1,3.94
22190,15052971,2.9,4.25
22191,15053143,3.2,4.2
22192,15053369,2.25,4.39
22193,15053461,2.0,3.66
22194,15054327,2.0,3.66
22195,15054617,2.0,3.66
22196,15054630,2.45,3.94
22197,15054909,2.45,4.08
22198,15056050,3.25,3.88
22199,15056492,1.75,3.97
22200,15056748,1.8,4.26
22201,15057011,2.05,4.01
22202,15057686,2.7,4.24
22203,15058410,2.05,4.11
22204,15059051,2.2,4.32
22205,15060262,2.0,3.67
22206,15061867,2.25,4.14
22207,15062944,2.35,4.22
22208,15064512,2.05,4.16
22209,15064756,3.15,4.38
22210,15065651,2.35,4.02
22211,15065696,2.3,4.52
22212,15066466,2.0,4.31
22213,15066527,2.7,4.03
22214,15066561,2.55,4.17
22215,15066701,2.7,4.12
22216,15066761,2.0,4.26
22217,15067291,2.4,4.0
22218,15067943,2.1,4.06
22219,15069131,3.35,4.03
22220,15069807,2.5,4.38
22221,15071519,2.8,4.22
22222,15071802,2.45,4.3
22223,15072595,2.5,4.11
22224,15072878,2.2,4.12
22225,15073292,3.5,4.31
22226,15073369,3.45,4.23
22227,15074005,2.5,4.21
22228,15074185,2.5,4.34
22229,15078898,2.3,4.04
22230,15079046,2.2,3.92
22231,15079215,2.25,4.09
22232,15080936,2.7,4.19
22233,15080994,2.3,4.21
22234,15081440,3.0,4.1
22235,15081663,2.7,4.12
22236,15082387,2.5,4.06
22237,15082723,2.8,4.5
22238,15082930,2.6,4.48
22239,15083267,2.25,4.14
22240,15083341,2.5,4.05
22241,15083737,2.5,4.07
22242,15083823,3.15,4.53
22243,15084086,1.8,4.14
22244,15085230,3.05,3.96
22245,15085833,2.6,3.98
22246,15086143,2.1,3.33
22247,15086862,1.8,4.16
22248,15087285,2.65,3.82
22249,15087746,3.45,4.06
22250,15087800,1.79,3.58
22251,15088024,3.45,4.24
22252,15088367,3.1,4.29
22253,15088617,2.75,4.16
22254,15093495,2.6,4.01
22255,15094880,2.4,4.16
22256,15095005,2.8,4.19
22257,15095408,2.9,4.07
22258,15095439,3.2,4.06
22259,15095589,2.95,3.99
22260,15095808,1.8,3.82
22261,15097126,2.95,3.99
22262,15098153,2.7,4.45
22263,15098355,2.45,3.89
22264,15098786,3.2,4.54
22265,15099135,1.74,3.99
22266,15099149,2.9,4.38
22267,15099669,2.2,4.39
22268,15100256,2.35,4.25
22269,15100760,2.67,4.16
22270,15100883,2.85,3.96
22271,15101577,2.15,4.15
22272,15102026,2.4,3.82
22273,15105984,3.3,4.26
22274,15107136,2.25,4.33
22275,15107952,2.35,4.17
22276,15108887,2.3,3.81
22277,15111011,2.85,4.23
22278,15111300,2.25,4.03
22279,15113479,2.7,3.82
22280,15114181,2.3,4.26
22281,15114265,2.95,4.07
22282,15114433,2.3,4.2
22283,15114512,2.3,4.13
22284,15114550,2.8,4.23
22285,15114715,2.05,4.46
22286,15114935,3.1,3.78
22287,15115143,2.65,4.01
22288,15115382,3.0,4.33
22289,15115532,2.4,4.09
22290,15115837,1.95,4.31
22291,15116599,2.3,4.05
22292,15122925,2.25,4.06
22293,15125599,2.5,4.08
22294,15126304,1.85,4.03
22295,15126483,1.75,4.44
22296,15126686,2.0,4.14
22297,15126948,2.15,4.38
22298,15127055,2.5,4.09
22299,15127414,2.85,4.26
22300,15127608,1.75,4.01
22301,15128456,1.95,4.12
22302,15129261,2.55,4.08
22303,15129443,2.45,4.05
22304,15130158,3.0,3.95
22305,15131139,3.0,4.04
22306,15131279,3.0,4.08
22307,15131952,2.3,4.21
22308,15132151,2.4,4.09
22309,15132221,2.2,4.3
22310,15133612,2.7,3.54
22311,15133721,2.55,4.3
22312,15133972,2.3,4.14
22313,15134876,2.7,3.98
22314,15135244,2.75,4.3
22315,15140363,2.65,4.38
22316,15141938,2.5,4.24
22317,15142409,2.7,4.26
22318,15142578,2.6,4.36
22319,15144105,3.2,3.96
22320,15144127,2.85,4.05
22321,15145285,2.55,4.28
22322,15146022,2.8,4.16
22323,15147021,2.55,4.33
22324,15147373,2.5,4.04
22325,15147610,2.3,4.29
22326,15147943,2.5,4.08
22327,15148084,2.3,4.13
22328,15148295,1.85,4.28
22329,15149137,2.35,4.19
22330,15149187,2.65,4.45
22331,15149560,1.8,4.26
22332,15150200,2.8,4.01
22333,15150240,3.3,4.12
22334,15154905,2.75,4.43
22335,15156627,2.05,4.48
22336,15156865,2.9,4.28
22337,15157138,2.5,4.09
22338,15158194,3.15,4.02
22339,15158791,2.25,4.26
22340,15159731,2.55,4.03
22341,15159758,3.1,4.09
22342,15160009,2.2,4.17
22343,15160268,3.05,4.32
22344,15160791,2.65,4.32
22345,15163535,2.65,4.1
22346,15165678,1.8,4.18
22347,15165888,2.9,3.99
22348,15165971,1.8,4.15
22349,15166160,2.85,4.26
22350,15166481,2.65,4.42
22351,15172179,2.2,4.26
22352,15173557,2.25,4.24
22353,15174230,2.4,4.01
22354,15175161,2.0,4.31
22355,15175200,2.2,4.21
22356,15176321,2.6,4.42
22357,15176641,2.95,4.15
22358,15177242,2.85,4.17
22359,15178725,3.55,4.24
22360,15178929,3.2,4.06
22361,15178955,1.8,4.19
22362,15179790,2.6,4.48
22363,15179994,2.5,4.1
22364,15180258,2.1,3.99
22365,15180279,1.8,4.21
22366,15181071,2.1,4.33
22367,15181451,2.45,3.78
22368,15181587,2.0,3.92
22369,15182188,2.65,3.92
22370,15182306,3.45,4.12
22371,15186968,1.85,4.16
22372,15187281,1.85,4.29
22373,15187714,1.85,4.18
22374,15188621,3.05,4.3
22375,15188738,1.85,4.08
22376,15189516,2.8,4.16
22377,15189639,3.1,4.28
22378,15190865,2.4,4.26
22379,15190958,1.85,4.14
22380,15191216,2.55,4.24
22381,15192082,2.6,4.15
22382,15192362,2.1,4.0
22383,15193311,3.0,3.96
22384,15193392,3.0,3.73
22385,15193443,2.5,4.24
22386,15194855,1.9,4.06
22387,15195093,2.55,4.3
22388,15195491,2.4,3.84
22389,15196291,1.85,4.36
22390,15196650,2.2,4.24
22391,15199186,2.7,3.88
22392,15203342,2.3,4.03
22393,15203608,2.2,4.47
22394,15203803,2.65,4.34
22395,15204218,2.05,4.24
22396,15205915,2.5,4.11
22397,15205941,2.95,4.17
22398,15206253,2.1,4.19
22399,15206272,2.35,4.33
22400,15206331,2.4,4.1
22401,15206607,2.65,4.35
22402,15206909,3.2,3.88
22403,15207202,2.4,4.39
22404,15207249,1.92,3.84
22405,15207725,3.55,3.98
22406,15209423,2.2,4.17
22407,15215887,2.7,4.16
22408,15216124,3.3,4.09
22409,15216398,2.8,4.43
22410,15216399,2.3,4.12
22411,15216703,1.9,4.4
22412,15216895,2.25,4.43
22413,15218342,3.5,4.47
22414,15219855,2.05,4.05
22415,15219971,1.8,4.22
22416,15220143,2.7,4.15
22417,15221767,3.25,4.03
22418,15221833,2.65,3.96
22419,15222861,1.8,4.08
22420,15222972,1.85,4.12
22421,15223434,1.9,4.37
22422,15223454,2.55,4.05
22423,15223819,2.4,4.03
22424,15224785,2.45,4.29
22425,15226875,2.9,4.21
22426,15229456,2.35,3.94
22427,15229619,2.45,3.93
22428,15229965,2.5,4.23
22429,15230053,2.45,3.89
22430,15230339,2.45,3.9
22431,15230576,2.35,3.96
22432,15230938,2.35,3.99
22433,15231209,2.5,4.07
22434,15232708,3.1,3.8
22435,15232776,2.65,4.31
22436,15233592,2.65,4.14
22437,15234773,2.45,4.12
22438,15235139,2.5,4.47
22439,15235535,2.15,4.03
22440,15236053,1.85,4.27
22441,15237350,2.65,4.05
22442,15238184,2.15,4.05
22443,15238259,2.4,3.73
22444,15238740,3.2,4.04
22445,15239577,2.05,4.19
22446,15239628,2.4,3.95
22447,15240610,2.3,3.98
22448,15241968,3.25,4.08
22449,15246070,2.8,4.14
22450,15247262,3.1,4.27
22451,15247747,3.15,4.27
22452,15248135,2.45,4.51
22453,15248757,2.3,4.34
22454,15248948,2.85,4.36
22455,15249063,2.0,3.93
22456,15250033,3.1,4.11
22457,15250168,2.8,4.21
22458,15250371,2.0,4.13
22459,15250435,2.9,4.02
22460,15250479,2.0,4.38
22461,15250817,2.55,4.31
22462,15252848,2.4,4.31
22463,15253135,2.3,4.43
22464,15253883,2.0,4.17
22465,15255254,2.9,4.29
22466,15256000,2.1,3.59
22467,15256150,2.55,4.18
22468,15257524,2.3,4.14
22469,15257619,2.8,4.1
22470,15257760,2.3,4.32
22471,15259634,2.8,4.15
22472,15261309,2.7,4.34
22473,15261353,2.3,4.2
22474,15262831,2.27,3.18
22475,15263461,2.45,4.3
22476,15265988,3.1,4.29
22477,15266049,1.85,4.15
22478,15266140,2.65,4.04
22479,15266302,2.8,4.22
22480,15266472,2.25,4.17
22481,15268575,3.3,4.35
22482,15268598,2.6,4.06
22483,15268654,2.85,4.25
22484,15268792,3.55,4.26
22485,15269022,3.25,4.11
22486,15269281,1.8,4.27
22487,15270017,1.65,4.23
22488,15270120,2.75,3.69
22489,15271865,2.3,4.04
22490,15271897,2.3,3.98
22491,15272450,2.5,4.13
22492,15273936,2.8,4.08
22493,15274032,3.3,4.14
22494,15280873,2.25,4.17
22495,15281045,2.65,4.44
22496,15282119,3.45,4.2
22497,15285181,3.2,4.17
22498,15286307,2.3,4.19
22499,15286645,2.5,4.02
22500,15286858,2.3,4.35
22501,15287016,2.6,4.24
22502,15287023,2.65,4.32
22503,15287347,1.85,4.31
22504,15288521,2.0,4.34
22505,15288601,3.3,4.39
22506,15288638,2.45,4.31
22507,15288813,2.1,3.5
22508,15289231,2.65,4.23
22509,15289746,1.8,3.92
22510,15289766,2.65,4.01
22511,15294555,2.0,4.02
22512,15295895,1.8,4.31
22513,15296557,1.8,4.2
22514,15296957,2.45,4.26
22515,15297194,3.55,3.98
22516,15297704,2.7,4.19
22517,15297862,2.2,4.35
22518,15298236,2.65,4.02
22519,15299551,2.55,4.33
22520,15299630,2.55,4.24
22521,15300468,2.75,3.68
22522,15300916,2.45,4.1
22523,15300942,2.3,4.15
22524,15301499,1.75,4.07
22525,15301517,2.25,4.06
22526,15301748,3.05,3.88
22527,15301964,3.3,3.84
22528,15301966,2.6,4.39
22529,15302130,2.3,4.22
22530,15302149,1.95,4.17
22531,15302248,2.45,4.05
22532,15302392,2.45,4.21
22533,15303092,2.65,3.95
22534,15307603,3.05,4.03
22535,15307735,2.65,4.38
22536,15307748,2.65,4.34
22537,15308451,2.85,4.46
22538,15308517,2.4,4.24
22539,15309572,1.85,4.09
22540,15309984,2.4,4.19
22541,15310116,3.45,4.02
22542,15310220,2.45,4.21
22543,15310285,2.65,3.99
22544,15310417,3.45,4.07
22545,15310580,2.75,4.19
22546,15310857,3.5,3.99
22547,15310919,2.85,4.03
22548,15311050,3.1,4.11
22549,15311154,2.3,3.79
22550,15311253,2.7,4.13
22551,15311733,2.9,4.19
22552,15311833,2.67,3.93
22553,15311930,2.65,4.41
22554,15312128,2.15,4.01
22555,15314054,2.55,4.27
22556,15314922,1.8,4.12
22557,15321266,3.05,4.13
22558,15321861,2.35,4.13
